iteration,cost,wirecount,intersectioncount
5445,4005765,15765,13300
5446,3663217,14617,12162
5447,3188243,13043,10584
5448,3026903,12503,10048
5449,3484727,14027,11569
5450,3521455,14155,11691
5451,3218637,13137,10685
5452,4384125,17025,14557
5453,3511819,14119,11659
5454,3785725,15025,12569
5455,4396161,17061,14597
5456,2870377,11977,9528
5457,3852255,15255,12790
5458,3065421,12621,10176
5459,3633427,14527,12063
5460,3212615,13115,10665
5461,3774593,14993,12532
5462,3268007,13307,10849
5463,3342937,13537,11098
5464,3569311,14311,11850
5465,3081687,12687,10230
5466,3801385,15085,12621
5467,3723727,14827,12363
5468,3143383,12883,10435
5469,3583151,14351,11896
5470,3503989,14089,11633
5471,3330915,13515,11058
5472,4042785,15885,13423
5473,3235797,13197,10742
5474,3561181,14281,11823
5475,3470283,13983,11521
5476,3204191,13091,10637
5477,3865495,15295,12834
5478,3603623,14423,11964
5479,3651787,14587,12124
5480,3285767,13367,10908
5481,2686757,11357,8918
5482,3290585,13385,10924
5483,3498273,14073,11614
5484,4025933,15833,13367
5485,3032917,12517,10068
5486,4098471,16071,13608
5487,3484425,14025,11568
5488,3608735,14435,11981
5489,3645465,14565,12103
5490,3449815,13915,11453
5491,3261985,13285,10829
5492,3167471,12971,10515
5493,3909743,15443,12981
5494,3179215,13015,10554
5495,3842315,15215,12757
5496,3173483,12983,10535
5497,3205693,13093,10642
5498,4010279,15779,13315
5499,3771887,14987,12523
5500,3482009,14009,11560
5501,3364629,13629,11170
5502,3814027,15127,12663
5503,3533193,14193,11730
5504,3237001,13201,10746
5505,3839911,15211,12749
5506,3556671,14271,11808
5507,4173123,16323,13856
5508,3980777,15677,13217
5509,3761649,14949,12489
5510,3294787,13387,10938
5511,3719211,14811,12348
5512,3810417,15117,12651
5513,3115989,12789,10344
5514,3956399,15599,13136
5515,4882879,18679,16214
5516,3285165,13365,10906
5517,3615967,14467,12005
5518,3616569,14469,12007
5519,4104491,16091,13628
5520,3785733,15033,12569
5521,3381175,13675,11225
5522,3646065,14565,12105
5523,3513313,14113,11664
5524,3559975,14275,11819
5525,3815525,15125,12668
5526,3535295,14195,11737
5527,3250545,13245,10791
5528,3979277,15677,13212
5529,3305021,13421,10972
5530,4050011,15911,13447
5531,3004313,12413,9973
5532,3208105,13105,10650
5533,4183353,16353,13890
5534,3516921,14121,11676
5535,3941039,15539,13085
5536,3624097,14497,12032
5537,3268309,13309,10850
5538,3064825,12625,10174
5539,3222551,13151,10698
5540,3440175,13875,11421
5541,4121039,16139,13683
5542,3288179,13379,10916
5543,3351689,13589,11127
5544,3619879,14479,12018
5545,4332045,16845,14384
5546,3822443,15143,12691
5547,3116901,12801,10347
5548,3150011,12911,10457
5549,3119915,12815,10357
5550,3770381,14981,12518
5551,3078061,12661,10218
5552,3979577,15677,13213
5553,2960079,12279,9826
5554,3953993,15593,13128
5555,3078971,12671,10221
5556,3962115,15615,13155
5557,3415487,13787,11339
5558,4530105,17505,15042
5559,3574425,14325,11867
5560,3815227,15127,12667
5561,3130149,12849,10391
5562,3027193,12493,10049
5563,3460951,13951,11490
5564,3406165,13765,11308
5565,3332119,13519,11062
5566,3738467,14867,12412
5567,4012385,15785,13322
5568,4027133,15833,13371
5569,3439281,13881,11418
5570,3848929,15229,12779
5571,3737271,14871,12408
5572,3206295,13095,10644
5573,3407661,13761,11313
5574,3610549,14449,11987
5575,3203895,13095,10636
5576,3308041,13441,10982
5577,3384191,13691,11235
5578,2955551,12251,9811
5579,3355901,13601,11141
5580,4341377,16877,14415
5581,3811617,15117,12655
5582,3311047,13447,10992
5583,3515731,14131,11672
5584,3550341,14241,11787
5585,4028341,15841,13375
5586,3897105,15405,12939
5587,3411889,13789,11327
5588,3445601,13901,11439
5589,3989513,15713,13246
5590,2866459,11959,9515
5591,3274021,13321,10869
5592,3163255,12955,10501
5593,3768877,14977,12513
5594,4165295,16295,13830
5595,4142417,16217,13754
5596,3278833,13333,10885
5597,3366721,13621,11177
5598,3356205,13605,11142
5599,3361315,13615,11159
5600,3179511,13011,10555
5601,4252283,16583,14119
5602,4661641,17941,15479
5603,3700251,14751,12285
5604,3489845,14045,11586
5605,3486535,14035,11575
5606,3610551,14451,11987
5607,3377873,13673,11214
5608,3140083,12883,10424
5609,4263123,16623,14155
5610,3106365,12765,10312
5611,3767973,14973,12510
5612,3617171,14471,12009
5613,3066627,12627,10180
5614,3373357,13657,11199
5615,3096425,12725,10279
5616,3801085,15085,12620
5617,3402857,13757,11297
5618,3284263,13363,10903
5619,3616263,14463,12006
5620,4340479,16879,14412
5621,4369373,16973,14508
5622,3710481,14781,12319
5623,3449515,13915,11452
5624,3531989,14189,11726
5625,3367633,13633,11180
5626,3805589,15089,12635
5627,3708669,14769,12313
5628,3398639,13739,11283
5629,3208415,13115,10651
5630,3355301,13601,11139
5631,3177101,13001,10547
5632,3925679,15479,13034
5633,3752321,14921,12458
5634,3401643,13743,11293
5635,3645771,14571,12104
5636,2808975,11775,9324
5637,3560583,14283,11821
5638,3773689,14989,12529
5639,3725827,14827,12370
5640,3639143,14543,12082
5641,3972055,15655,13188
5642,2390877,10377,7935
5643,3339045,13545,11085
5644,4142421,16221,13754
5645,3859475,15275,12814
5646,4359141,16941,14474
5647,3244517,13217,10771
5648,3608733,14433,11981
5649,3817635,15135,12675
5650,3368539,13639,11183
5651,2799941,11741,9294
5652,3674361,14661,12199
5653,3354395,13595,11136
5654,3279439,13339,10887
5655,3126537,12837,10379
5656,3916969,15469,13005
5657,3451319,13919,11458
5658,3510009,14109,11653
5659,3720113,14813,12351
5660,4139409,16209,13744
5661,3402253,13753,11295
5662,3780913,15013,12553
5663,3529275,14175,11717
5664,2765607,11607,9180
5665,3014537,12437,10007
5666,3805601,15101,12635
5667,3816737,15137,12672
5668,3349269,13569,11119
5669,3952185,15585,13122
5670,3800481,15081,12618
5671,3846235,15235,12770
5672,3462143,13943,11494
5673,3935325,15525,13066
5674,3762857,14957,12493
5675,3135863,12863,10410
5676,3845333,15233,12767
5677,3686707,14707,12240
5678,4057237,15937,13471
5679,3560279,14279,11820
5680,3786935,15035,12573
5681,4053315,15915,13458
5682,3779715,15015,12549
5683,3988609,15709,13243
5684,3849541,15241,12781
5685,4750441,18241,15774
5686,3233691,13191,10735
5687,3034125,12525,10072
5688,2850807,11907,9463
5689,4374489,16989,14525
5690,3091921,12721,10264
5691,3585867,14367,11905
5692,4102681,16081,13622
5693,4209543,16443,13977
5694,3287273,13373,10913
5695,3652991,14591,12128
5696,3636431,14531,12073
5697,3467263,13963,11511
5698,3307115,13415,10979
5699,3552449,14249,11794
5700,3304131,13431,10969
5701,4170113,16313,13846
5702,3161451,12951,10495
5703,3541321,14221,11757
5704,3814929,15129,12666
5705,3742389,14889,12425
5706,3212021,13121,10663
5707,4310677,16777,14313
5708,3343241,13541,11099
5709,3371549,13649,11193
5710,3148209,12909,10451
5711,2844473,11873,9442
5712,4355527,16927,14462
5713,3461837,13937,11493
5714,3019377,12477,10023
5715,3018777,12477,10021
5716,3428135,13835,11381
5717,2884831,12031,9576
5718,4177335,16335,13870
5719,3780905,15005,12553
5720,3240611,13211,10758
5721,3383571,13671,11233
5722,3250543,13243,10791
5723,3421817,13817,11360
5724,3032607,12507,10067
5725,3196067,13067,10610
5726,3851653,15253,12788
5727,3720417,14817,12352
5728,3296297,13397,10943
5729,2737037,11537,9085
5730,3457935,13935,11480
5731,3646065,14565,12105
5732,3362823,13623,11164
5733,3554555,14255,11801
5734,3658105,14605,12145
5735,3739681,14881,12416
5736,3727331,14831,12375
5737,3228569,13169,10718
5738,3699947,14747,12284
5739,3550051,14251,11786
5740,3279435,13335,10887
5741,3600611,14411,11954
5742,3085595,12695,10243
5743,3659903,14603,12151
5744,3534991,14191,11736
5745,3820647,15147,12685
5746,4244761,16561,14094
5747,3663523,14623,12163
5748,4203819,16419,13958
5749,3581355,14355,11890
5750,3150313,12913,10458
5751,3859781,15281,12815
5752,3444999,13899,11437
5753,3510917,14117,11656
5754,3871515,15315,12854
5755,4271849,16649,14184
5756,3362819,13619,11164
5757,3339649,13549,11087
5758,3591577,14377,11924
5759,3655687,14587,12137
5760,3505501,14101,11638
5761,3843821,15221,12762
5762,3849845,15245,12782
5763,3139765,12865,10423
5764,3675867,14667,12204
5765,3876937,15337,12872
5766,3263183,13283,10833
5767,4140615,16215,13748
5768,4153257,16257,13790
5769,4009975,15775,13314
5770,3711989,14789,12324
5771,3531087,14187,11723
5772,3836299,15199,12737
5773,3999441,15741,13279
5774,3907327,15427,12973
5775,3463363,13963,11498
5776,3407071,13771,11311
5777,3615357,14457,12003
5778,3360115,13615,11155
5779,3590683,14383,11921
5780,2773757,11657,9207
5781,4017501,15801,13339
5782,3398945,13745,11284
5783,4091247,16047,13584
5784,3597301,14401,11943
5785,4394659,17059,14592
5786,4307361,16761,14302
5787,3178585,12985,10552
5788,3513919,14119,11666
5789,3744193,14893,12431
5790,3714395,14795,12332
5791,3281551,13351,10894
5792,3990709,15709,13250
5793,3643055,14555,12095
5794,3759545,14945,12482
5795,3351083,13583,11125
5796,3696639,14739,12273
5797,3842319,15219,12757
5798,3714093,14793,12331
5799,4006965,15765,13304
5800,3293285,13385,10933
5801,3410983,13783,11324
5802,3494959,14059,11603
5803,3167173,12973,10514
5804,3467573,13973,11512
5805,3779109,15009,12547
5806,2948635,12235,9788
5807,4006969,15769,13304
5808,2921845,12145,9699
5809,3602121,14421,11959
5810,3379077,13677,11218
5811,3409475,13775,11319
5812,3704765,14765,12300
5813,3823961,15161,12696
5814,3471181,13981,11524
5815,3123203,12803,10368
5816,3871213,15313,12853
5817,3798967,15067,12613
5818,3151515,12915,10462
5819,2871277,11977,9531
5820,3864293,15293,12830
5821,4482853,17353,14885
5822,3307743,13443,10981
5823,3696637,14737,12273
5824,3939547,15547,13080
5825,3720113,14813,12351
5826,3841117,15217,12753
5827,2951945,12245,9799
5828,3279435,13335,10887
5829,3515429,14129,11671
5830,3636427,14527,12073
5831,3248439,13239,10784
5832,3236093,13193,10743
5833,3930513,15513,13050
5834,2633781,11181,8742
5835,3204199,13099,10637
5836,3197875,13075,10616
5837,3562985,14285,11829
5838,3435665,13865,11406
5839,3725833,14833,12370
5840,3907337,15437,12973
5841,3150919,12919,10460
5842,3458245,13945,11481
5843,3270405,13305,10857
5844,3063929,12629,10171
5845,3218037,13137,10683
5846,4126467,16167,13701
5847,3182811,13011,10566
5848,3231565,13165,10728
5849,4283891,16691,14224
5850,3400141,13741,11288
5851,3206295,13095,10644
5852,4222185,16485,14019
5853,3898611,15411,12944
5854,3825763,15163,12702
5855,3229161,13161,10720
5856,3055791,12591,10144
5857,3274025,13325,10869
5858,3561185,14285,11823
5859,3649681,14581,12117
5860,3844723,15223,12765
5861,4357329,16929,14468
5862,3925695,15495,13034
5863,3082283,12683,10232
5864,3494967,14067,11603
5865,3461547,13947,11492
5866,3315259,13459,11006
5867,3267381,13281,10847
5868,3334823,13523,11071
5869,2930885,12185,9729
5870,3345665,13565,11107
5871,2725289,11489,9046
5872,3808009,15109,12643
5873,3627997,14497,12045
5874,3554561,14261,11801
5875,3187033,13033,10580
5876,3283063,13363,10899
5877,3631915,14515,12058
5878,3318579,13479,11017
5879,3793249,15049,12594
5880,3444689,13889,11436
5881,3902517,15417,12957
5882,3604523,14423,11967
5883,3656895,14595,12141
5884,3578041,14341,11879
5885,4698969,18069,15603
5886,2698803,11403,8958
5887,2693093,11393,8939
5888,3347471,13571,11113
5889,3247837,13237,10782
5890,3753829,14929,12463
5891,3727037,14837,12374
5892,3552757,14257,11795
5893,3535897,14197,11739
5894,3373345,13645,11199
5895,3899811,15411,12948
5896,4136099,16199,13733
5897,3930509,15509,13050
5898,3168073,12973,10517
5899,4711311,18111,15644
5900,2964553,12253,9841
5901,3433859,13859,11400
5902,4295927,16727,14264
5903,3241813,13213,10762
5904,3165669,12969,10509
5905,3252355,13255,10797
5906,3723423,14823,12362
5907,3024197,12497,10039
5908,4120449,16149,13681
5909,3160849,12949,10493
5910,3551855,14255,11792
5911,3926599,15499,13037
5912,3780617,15017,12552
5913,3706867,14767,12307
5914,3684897,14697,12234
5915,3544925,14225,11769
5916,3567501,14301,11844
5917,3676167,14667,12205
5918,4224593,16493,14027
5919,3435971,13871,11407
5920,3492255,14055,11594
5921,3402253,13753,11295
5922,3580143,14343,11886
5923,3880243,15343,12883
5924,3668643,14643,12180
5925,3319777,13477,11021
5926,4038271,15871,13408
5927,3406771,13771,11310
5928,3376961,13661,11211
5929,3827575,15175,12708
5930,3615665,14465,12004
5931,3626805,14505,12041
5932,3754425,14925,12465
5933,3030517,12517,10060
5934,4068663,15963,13509
5935,3814027,15127,12663
5936,3377271,13671,11212
5937,3553053,14253,11796
5938,3573817,14317,11865
5939,3412173,13773,11328
5940,3210505,13105,10658
5941,3330317,13517,11056
5942,3824565,15165,12698
5943,3377579,13679,11213
5944,3528673,14173,11715
5945,3427541,13841,11379
5946,2793315,11715,9272
5947,3613861,14461,11998
5948,4048201,15901,13441
5949,3508511,14111,11648
5950,4289003,16703,14241
5951,3273725,13325,10868
5952,3420617,13817,11356
5953,3415783,13783,11340
5954,4049713,15913,13446
5955,3752309,14909,12458
5956,3277331,13331,10880
5957,3469379,13979,11518
5958,3747805,14905,12443
5959,3524767,14167,11702
5960,3415799,13799,11340
5961,3412481,13781,11329
5962,3733663,14863,12396
5963,3697841,14741,12277
5964,3901015,15415,12952
5965,3318273,13473,11016
5966,4124053,16153,13693
5967,3307127,13427,10979
5968,3300215,13415,10956
5969,2907097,12097,9650
5970,3371247,13647,11192
5971,3857965,15265,12809
5972,3078373,12673,10219
5973,2632881,11181,8739
5974,3407969,13769,11314
5975,3338741,13541,11084
5976,3821253,15153,12687
5977,4003655,15755,13293
5978,3423025,13825,11364
5979,3785129,15029,12567
5980,3916361,15461,13003
5981,3557261,14261,11810
5982,3582555,14355,11894
5983,3700243,14743,12285
5984,3157827,12927,10483
5985,3339953,13553,11088
5986,2954359,12259,9807
5987,3503393,14093,11631
5988,3095213,12713,10275
5989,3393223,13723,11265
5990,3360111,13611,11155
5991,3461851,13951,11493
5992,3268903,13303,10852
5993,4129477,16177,13711
5994,3784831,15031,12566
5995,2706031,11431,8982
5996,3662617,14617,12160
5997,3641243,14543,12089
5998,3376967,13667,11211
5999,3630419,14519,12053
6000,3823053,15153,12693
6001,3742389,14889,12425
6002,2906201,12101,9647
6003,3424833,13833,11370
6004,3467571,13971,11512
6005,3813425,15125,12661
6006,4666461,17961,15495
6007,3660215,14615,12152
6008,3801079,15079,12620
6009,3578941,14341,11882
6010,3646667,14567,12107
6011,4643281,17881,15418
6012,3716801,14801,12340
6013,3317975,13475,11015
6014,3461249,13949,11491
6015,3693323,14723,12262
6016,3761655,14955,12489
6017,2987763,12363,9918
6018,3420011,13811,11354
6019,3090683,12683,10260
6020,4348607,16907,14439
6021,3391727,13727,11260
6022,3780309,15009,12551
6023,3816133,15133,12670
6024,3652687,14587,12127
6025,3360415,13615,11156
6026,3921179,15479,13019
6027,4000949,15749,13284
6028,2896569,12069,9615
6029,3975061,15661,13198
6030,4155663,16263,13798
6031,3732457,14857,12392
6032,3699949,14749,12284
6033,3618973,14473,12015
6034,4037665,15865,13406
6035,3804995,15095,12633
6036,4358539,16939,14472
6037,3650881,14581,12121
6038,3320989,13489,11025
6039,3425125,13825,11371
6040,4154763,16263,13795
6041,3631617,14517,12057
6042,3578337,14337,11880
6043,3834497,15197,12731
6044,3743893,14893,12430
6045,3614763,14463,12001
6046,3087393,12693,10249
6047,4033757,15857,13393
6048,4358537,16937,14472
6049,3667427,14627,12176
6050,3579541,14341,11884
6051,3544629,14229,11768
6052,3213527,13127,10668
6053,3738777,14877,12413
6054,3410081,13781,11321
6055,3755923,14923,12470
6056,3420309,13809,11355
6057,3883859,15359,12895
6058,3197273,13073,10614
6059,3354093,13593,11135
6060,3860377,15277,12817
6061,3095829,12729,10277
6062,3680081,14681,12218
6063,2793009,11709,9271
6064,3504599,14099,11635
6065,4026235,15835,13368
6066,3682183,14683,12225
6067,2998907,12407,9955
6068,3752009,14909,12457
6069,3937139,15539,13072
6070,3787239,15039,12574
6071,4025029,15829,13364
6072,3573523,14323,11864
6073,3538585,14185,11748
6074,3776991,14991,12540
6075,3472379,13979,11528
6076,3185521,13021,10575
6077,3684899,14699,12234
6078,3469067,13967,11517
6079,3623491,14491,12030
6080,4303155,16755,14288
6081,3848037,15237,12776
6082,3217745,13145,10682
6083,3661423,14623,12156
6084,3973859,15659,13194
6085,3242425,13225,10764
6086,2931487,12187,9731
6087,3675553,14653,12203
6088,3609943,14443,11985
6089,4160175,16275,13813
6090,3656001,14601,12138
6091,3274029,13329,10869
6092,3088917,12717,10254
6093,3016965,12465,10015
6094,3677065,14665,12208
6095,3937439,15539,13073
6096,2856531,11931,9482
6097,3202091,13091,10630
6098,3424827,13827,11370
6099,3128641,12841,10386
6100,3334829,13529,11071
6101,3754425,14925,12465
6102,3636735,14535,12074
6103,3455533,13933,11472
6104,3435357,13857,11405
6105,3106357,12757,10312
6106,3606335,14435,11973
6107,3711981,14781,12324
6108,4003049,15749,13291
6109,3807399,15099,12641
6110,3634327,14527,12066
6111,3348373,13573,11116
6112,4193889,16389,13925
6113,3518443,14143,11681
6114,3260179,13279,10823
6115,3209317,13117,10654
6116,3218935,13135,10686
6117,2992263,12363,9933
6118,3211715,13115,10662
6119,4627331,17831,15365
6120,3247535,13235,10781
6121,3647569,14569,12110
6122,4260705,16605,14147
6123,3543413,14213,11764
6124,3495563,14063,11605
6125,3002803,12403,9968
6126,3220453,13153,10691
6127,3236397,13197,10744
6128,3520853,14153,11689
6129,3758643,14943,12479
6130,3141883,12883,10430
6131,3628005,14505,12045
6132,4163487,16287,13824
6133,3635535,14535,12070
6134,3448593,13893,11449
6135,4302553,16753,14286
6136,3776999,14999,12540
6137,3791149,15049,12587
6138,3442593,13893,11429
6139,3612349,14449,11993
6140,3610249,14449,11986
6141,3678579,14679,12213
6142,2998903,12403,9955
6143,3615059,14459,12002
6144,3816735,15135,12672
6145,3725533,14833,12369
6146,3089505,12705,10256
6147,3545229,14229,11770
6148,3451003,13903,11457
6149,3804697,15097,12632
6150,3398639,13739,11283
6151,3230373,13173,10724
6152,3440785,13885,11423
6153,4237537,16537,14070
6154,4195089,16389,13929
6155,3187937,13037,10583
6156,3758943,14943,12480
6157,3550951,14251,11789
6158,3579241,14341,11883
6159,3235501,13201,10741
6160,3487731,14031,11579
6161,3174989,12989,10540
6162,3240009,13209,10756
6163,3569909,14309,11852
6164,3517239,14139,11677
6165,3332427,13527,11063
6166,2997401,12401,9950
6167,3500379,14079,11621
6168,3125329,12829,10375
6169,3529267,14167,11717
6170,3312235,13435,10996
6171,3919681,15481,13014
6172,3426633,13833,11376
6173,3962415,15615,13156
6174,4202011,16411,13952
6175,3713789,14789,12330
6176,3232187,13187,10730
6177,3350485,13585,11123
6178,4314591,16791,14326
6179,3490149,14049,11587
6180,3267407,13307,10847
6181,3803781,15081,12629
6182,3669551,14651,12183
6183,3961517,15617,13153
6184,3238505,13205,10751
6185,2809573,11773,9326
6186,3221053,13153,10693
6187,3342053,13553,11095
6188,3359509,13609,11153
6189,3828775,15175,12712
6190,3353491,13591,11133
6191,3760749,14949,12486
6192,3485633,14033,11572
6193,3158437,12937,10485
6194,3477805,14005,11546
6195,3515731,14131,11672
6196,3085299,12699,10242
6197,3194263,13063,10604
6198,3766771,14971,12506
6199,3727039,14839,12374
6200,3026601,12501,10047
6201,3311947,13447,10995
6202,3922385,15485,13023
6203,4043693,15893,13426
6204,3607833,14433,11978
6205,3764963,14963,12500
6206,3094925,12725,10274
6207,4112321,16121,13654
6208,3202091,13091,10630
6209,3901621,15421,12954
6210,3270109,13309,10856
6211,3952787,15587,13124
6212,3144899,12899,10440
6213,3526263,14163,11707
6214,3798975,15075,12613
6215,3347775,13575,11114
6216,4214661,16461,13994
6217,4250177,16577,14112
6218,3972951,15651,13191
6219,4126167,16167,13700
6220,3213829,13129,10669
6221,3263779,13279,10835
6222,3953089,15589,13125
6223,3616869,14469,12008
6224,3630113,14513,12052
6225,3760147,14947,12484
6226,3642151,14551,12092
6227,3265577,13277,10841
6228,3548533,14233,11781
6229,3060009,12609,10158
6230,3613559,14459,11997
6231,3552755,14255,11795
6232,3854055,15255,12796
6233,3867001,15301,12839
6234,3730047,14847,12384
6235,3303823,13423,10968
6236,4269139,16639,14175
6237,4110213,16113,13647
6238,3435361,13861,11405
6239,3769777,14977,12516
6240,3475395,13995,11538
6241,4023217,15817,13358
6242,3579245,14345,11883
6243,3517839,14139,11679
6244,3491651,14051,11592
6245,3994929,15729,13264
6246,4248067,16567,14105
6247,3849245,15245,12780
6248,3152729,12929,10466
6249,3420905,13805,11357
6250,3730947,14847,12387
6251,3909139,15439,12979
6252,3859481,15281,12814
6253,3779113,15013,12547
6254,3874223,15323,12863
6255,3337537,13537,11080
6256,3022375,12475,10033
6257,3213519,13119,10668
6258,3062419,12619,10166
6259,3571117,14317,11856
6260,3948871,15571,13111
6261,3231893,13193,10729
6262,3350785,13585,11124
6263,3388407,13707,11249
6264,3396827,13727,11277
6265,4135799,16199,13732
6266,3348971,13571,11118
6267,3863085,15285,12826
6268,3367635,13635,11180
6269,3698139,14739,12278
6270,3970849,15649,13184
6271,3716197,14797,12338
6272,3744197,14897,12431
6273,3810715,15115,12652
6274,3944965,15565,13098
6275,3572909,14309,11862
6276,3229167,13167,10720
6277,4099979,16079,13613
6278,3191231,13031,10594
6279,3610543,14443,11987
6280,3772791,14991,12526
6281,3143977,12877,10437
6282,3593985,14385,11932
6283,2988669,12369,9921
6284,3849841,15241,12782
6285,4343187,16887,14421
6286,3516035,14135,11673
6287,3748407,14907,12445
6288,4233621,16521,14057
6289,3204203,13103,10637
6290,3115693,12793,10343
6291,3195763,13063,10609
6292,3362807,13607,11164
6293,3734257,14857,12398
6294,3790843,15043,12586
6295,3883555,15355,12894
6296,4032555,15855,13389
6297,3571713,14313,11858
6298,3479303,14003,11551
6299,3015163,12463,10009
6300,4014493,15793,13329
6301,3430537,13837,11389
6302,3884163,15363,12896
6303,3171689,12989,10529
6304,3253259,13259,10800
6305,4418137,17137,14670
6306,3350787,13587,11124
6307,2872191,11991,9534
6308,3934423,15523,13063
6309,3086495,12695,10246
6310,3545825,14225,11772
6311,4436197,17197,14730
6312,3409177,13777,11318
6313,3424525,13825,11369
6314,4062051,15951,13487
6315,3901317,15417,12953
6316,3140955,12855,10427
6317,3128339,12839,10385
6318,3298397,13397,10950
6319,3862791,15291,12825
6320,3211111,13111,10660
6321,3457937,13937,11480
6322,3148801,12901,10453
6323,3187939,13039,10583
6324,2903495,12095,9638
6325,4052719,15919,13456
6326,3667731,14631,12177
6327,3307723,13423,10981
6328,3057887,12587,10151
6329,3565697,14297,11838
6330,3388405,13705,11249
6331,3108479,12779,10319
6332,3481423,14023,11558
6333,3436869,13869,11410
6334,2974231,12331,9873
6335,4422351,17151,14684
6336,4173419,16319,13857
6337,3439277,13877,11418
6338,3610545,14445,11987
6339,3366439,13639,11176
6340,3816437,15137,12671
6341,3696031,14731,12271
6342,3972655,15655,13190
6343,3388407,13707,11249
6344,3650583,14583,12120
6345,3141275,12875,10428
6346,3379067,13667,11218
6347,3941049,15549,13085
6348,3819747,15147,12682
6349,3543727,14227,11765
6350,3631313,14513,12056
6351,3833589,15189,12728
6352,3370347,13647,11189
6353,3321893,13493,11028
6354,3027505,12505,10050
6355,3087701,12701,10250
6356,4596023,17723,15261
6357,3924197,15497,13029
6358,3405261,13761,11305
6359,3211103,13103,10660
6360,3496457,14057,11608
6361,3702655,14755,12293
6362,3869113,15313,12846
6363,3924485,15485,13030
6364,3717397,14797,12342
6365,3766471,14971,12505
6366,3923589,15489,13027
6367,4108405,16105,13641
6368,4363657,16957,14489
6369,3767677,14977,12509
6370,3576829,14329,11875
6371,2850195,11895,9461
6372,3817637,15137,12675
6373,3030505,12505,10060
6374,3549437,14237,11784
6375,3399543,13743,11286
6376,3455831,13931,11473
6377,2843577,11877,9439
6378,3249027,13227,10786
6379,3207811,13111,10649
6380,3096117,12717,10278
6381,3309843,13443,10988
6382,3487743,14043,11579
6383,3174697,12997,10539
6384,2863439,11939,9505
6385,3400447,13747,11289
6386,3590387,14387,11920
6387,3423325,13825,11365
6388,3268615,13315,10851
6389,3994925,15725,13264
6390,3784523,15023,12565
6391,4070177,15977,13514
6392,3013935,12435,10005
6393,3236107,13207,10743
6394,3496771,14071,11609
6395,3195157,13057,10607
6396,3644863,14563,12101
6397,4053923,15923,13460
6398,3929307,15507,13046
6399,4109007,16107,13643
6400,3714995,14795,12334
6401,3063025,12625,10168
6402,3611149,14449,11989
6403,3961819,15619,13154
6404,3566001,14301,11839
6405,3984993,15693,13231
6406,3313453,13453,11000
6407,3464561,13961,11502
6408,3068433,12633,10186
6409,3404651,13751,11303
6410,3382683,13683,11230
6411,3129539,12839,10389
6412,4325429,16829,14362
6413,3591285,14385,11923
6414,3105761,12761,10310
6415,3460345,13945,11488
6416,3107571,12771,10316
6417,3067533,12633,10183
6418,3605129,14429,11969
6419,3261379,13279,10827
6420,3838411,15211,12744
6421,3598803,14403,11948
6422,3494963,14063,11603
6423,3543413,14213,11764
6424,3811013,15113,12653
6425,3950379,15579,13116
6426,3754701,14901,12466
6427,3618371,14471,12013
6428,3984995,15695,13231
6429,3531979,14179,11726
6430,3697837,14737,12277
6431,3266197,13297,10843
6432,2978745,12345,9888
6433,3405265,13765,11305
6434,4142417,16217,13754
6435,3691817,14717,12257
6436,3967839,15639,13174
6437,3241515,13215,10761
6438,3288775,13375,10918
6439,3332119,13519,11062
6440,3448609,13909,11449
6441,3448305,13905,11448
6442,3799881,15081,12616
6443,3048871,12571,10121
6444,3314057,13457,11002
6445,3578037,14337,11879
6446,4242347,16547,14086
6447,3811919,15119,12656
6448,3578343,14343,11880
6449,3412793,13793,11330
6450,3204497,13097,10638
6451,3129243,12843,10388
6452,3976269,15669,13202
6453,3798977,15077,12613
6454,3786935,15035,12573
6455,3028103,12503,10052
6456,4113825,16125,13659
6457,3556669,14269,11808
6458,3334527,13527,11070
6459,3184635,13035,10572
6460,2858907,11907,9490
6461,4017801,15801,13340
6462,3880535,15335,12884
6463,3660817,14617,12154
6464,4248971,16571,14108
6465,3441387,13887,11425
6466,4255897,16597,14131
6467,3823963,15163,12696
6468,3988303,15703,13242
6469,3548841,14241,11782
6470,3711085,14785,12321
6471,3502789,14089,11629
6472,4029543,15843,13379
6473,4235427,16527,14063
6474,3394727,13727,11270
6475,3382387,13687,11229
6476,3666535,14635,12173
6477,4064459,15959,13495
6478,3161145,12945,10494
6479,4039771,15871,13413
6480,3690015,14715,12251
6481,3522959,14159,11696
6482,3944361,15561,13096
6483,3859779,15279,12815
6484,4102385,16085,13621
6485,3513027,14127,11663
6486,3268309,13309,10850
6487,3467271,13971,11511
6488,3214421,13121,10671
6489,4312775,16775,14320
6490,3959107,15607,13145
6491,3798981,15081,12613
6492,3990415,15715,13249
6493,3171987,12987,10530
6494,3396839,13739,11277
6495,4176729,16329,13868
6496,3613251,14451,11996
6497,3555759,14259,11805
6498,3635225,14525,12069
6499,3276435,13335,10877
6500,3426627,13827,11376
6501,3888075,15375,12909
6502,3903125,15425,12959
6503,3600919,14419,11955
6504,4001245,15745,13285
6505,3550935,14235,11789
6506,2839061,11861,9424
6507,3375763,13663,11207
6508,4170715,16315,13848
6509,3796555,15055,12605
6510,3773389,14989,12528
6511,3478109,14009,11547
6512,2929075,12175,9723
6513,3650587,14587,12120
6514,3980179,15679,13215
6515,3230081,13181,10723
6516,3535291,14191,11737
6517,4148441,16241,13774
6518,3953087,15587,13125
6519,3448911,13911,11450
