iteration,cost,wirecount,intersectioncount
32851,40872,372,135
32852,38510,410,127
32853,31856,356,105
32854,43968,468,145
32855,46658,458,154
32856,53000,500,175
32857,28544,344,94
32858,76534,634,253
32859,28886,386,95
32860,89452,652,296
32861,39466,466,130
32862,19214,314,63
32863,13168,268,43
32864,30988,388,102
32865,40364,464,133
32866,20478,378,67
32867,60564,564,200
32868,33384,384,110
32869,40658,458,134
32870,19854,354,65
32871,52990,490,175
32872,25748,248,85
32873,12784,184,42
32874,78340,640,259
32875,33086,386,109
32876,26472,372,87
32877,10392,192,34
32878,40298,398,133
32879,9448,148,31
32880,12510,210,41
32881,12518,218,41
32882,36422,422,120
32883,20754,354,68
32884,29498,398,97
32885,20696,296,68
32886,14054,254,46
32887,56348,548,186
32888,11338,238,37
32889,12840,240,42
32890,29148,348,96
32891,21624,324,71
32892,18618,318,61
32893,17116,316,56
32894,29790,390,98
32895,24044,344,79
32896,35780,380,118
32897,15234,234,50
32898,25554,354,84
32899,22816,316,75
32900,53568,468,177
32901,40014,414,132
32902,17140,340,56
32903,18646,346,61
32904,18216,216,60
32905,44532,432,147
32906,13098,198,43
32907,4010,110,13
32908,5606,206,18
32909,47270,470,156
32910,31578,378,104
32911,51812,512,171
32912,22238,338,73
32913,12496,196,41
32914,21278,278,70
32915,14584,184,48
32916,31878,378,105
32917,32508,408,107
32918,11008,208,36
32919,22852,352,75
32920,52394,494,173
32921,23158,358,76
32922,37032,432,122
32923,30330,330,100
32924,15860,260,52
32925,13792,292,45
32926,10776,276,35
32927,31568,368,104
32928,47266,466,156
32929,44224,424,146
32930,8310,210,27
32931,40346,446,133
32932,21022,322,69
32933,41834,434,138
32934,17106,306,56
32935,25824,324,85
32936,40638,438,134
32937,52658,458,174
32938,7942,142,26
32939,25456,256,84
32940,6134,134,20
32941,28534,334,94
32942,20924,224,69
32943,38218,418,126
32944,34322,422,113
32945,40654,454,134
32946,22828,328,75
32947,32790,390,108
32948,38242,442,126
32949,9822,222,32
32950,37630,430,124
32951,7110,210,23
32952,11674,274,38
32953,3718,118,12
32954,13432,232,44
32955,37948,448,125
32956,17992,292,59
32957,43360,460,143
32958,41268,468,136
32959,19526,326,64
32960,30958,358,102
32961,10126,226,33
32962,20138,338,66
32963,66272,572,219
32964,14938,238,49
32965,26786,386,88
32966,37580,380,124
32967,19192,292,63
32968,56546,446,187
32969,20122,322,66
32970,42456,456,140
32971,56010,510,185
32972,132256,856,438
32973,6804,204,22
32974,31592,392,104
32975,15594,294,51
32976,14654,254,48
32977,18256,256,60
32978,26168,368,86
32979,9172,172,30
32980,23410,310,77
32981,49666,466,164
32982,15580,280,51
32983,59662,562,197
32984,60832,532,201
32985,30998,398,102
32986,30360,360,100
32987,41826,426,138
32988,30960,360,102
32989,16476,276,54
32990,13152,252,43
32991,42484,484,140
32992,11882,182,39
32993,28588,388,94
32994,20116,316,66
32995,16802,302,55
32996,11060,260,36
32997,23100,300,76
32998,57228,528,189
32999,33704,404,111
33000,29190,390,96
33001,28876,376,95
33002,73504,604,243
33003,8872,172,29
33004,44554,454,147
33005,11334,234,37
33006,18612,312,61
33007,39072,372,129
33008,5302,202,17
33009,60824,524,201
33010,23704,304,78
33011,7746,246,25
33012,46380,480,153
33013,48780,480,161
33014,71400,600,236
33015,23428,328,77
33016,59898,498,198
33017,56904,504,188
33018,24016,316,79
33019,59660,560,197
33020,21276,276,70
33021,11966,266,39
33022,21884,284,72
33023,36116,416,119
33024,4668,168,15
33025,36108,408,119
33026,11318,218,37
33027,22884,384,75
33028,73820,620,244
33029,2866,166,9
33030,65986,586,218
33031,28860,360,95
33032,27066,366,89
33033,30308,308,100
33034,16764,264,55
33035,41544,444,137
33036,60904,604,201
33037,48152,452,159
33038,23112,312,76
33039,21622,322,71
33040,74430,630,246
33041,17676,276,58
33042,15564,264,51
33043,24416,416,80
33044,41232,432,136
33045,4016,116,13
33046,95816,716,317
33047,21912,312,72
33048,44240,440,146
33049,10436,236,34
33050,19798,298,65
33051,10678,178,35
33052,31276,376,103
33053,81646,646,270
33054,16740,240,55
33055,18604,304,61
33056,54162,462,179
33057,29786,386,98
33058,33036,336,109
33059,16430,230,54
33060,29126,326,96
33061,8314,214,27
33062,53892,492,178
33063,56332,532,186
33064,7076,176,23
33065,12246,246,40
33066,17052,252,56
33067,30370,370,100
33068,90670,670,300
33069,36408,408,120
33070,20028,228,66
33071,36720,420,121
33072,13438,238,44
33073,39094,394,129
33074,45440,440,150
33075,37342,442,123
33076,26456,356,87
33077,18360,360,60
33078,14922,222,49
33079,51774,474,171
33080,22226,326,73
33081,4048,148,13
33082,4608,108,15
33083,34570,370,114
33084,34654,454,114
33085,27038,338,89
33086,43704,504,144
33087,19822,322,65
33088,16706,206,55
33089,34002,402,112
33090,11250,150,37
33091,13792,292,45
33092,40922,422,135
33093,42736,436,141
33094,19526,326,64
33095,20386,286,67
33096,7064,164,23
33097,26190,390,86
33098,56308,508,186
33099,11916,216,39
33100,16692,192,55
33101,6180,180,20
33102,43892,392,145
33103,54774,474,181
33104,18934,334,62
33105,16774,274,55
33106,57208,508,189
33107,32432,332,107
33108,46666,466,154
33109,13174,274,43
33110,74712,612,247
33111,9776,176,32
33112,13430,230,44
33113,16202,302,53
33114,6550,250,21
33115,68050,550,225
33116,49718,518,164
33117,34934,434,115
33118,19168,268,63
33119,15314,314,50
33120,43324,424,143
33121,14640,240,48
33122,37952,452,125
33123,9840,240,32
33124,7998,198,26
33125,11666,266,38
33126,31254,354,103
33127,84652,652,280
33128,26146,346,86
33129,65636,536,217
33130,41858,458,138
33131,16742,242,55
33132,24920,320,82
33133,41268,468,136
33134,39428,428,130
33135,62040,540,205
33136,17042,242,56
33137,7386,186,24
33138,12840,240,42
33139,51792,492,171
33140,6196,196,20
33141,8276,176,27
33142,16516,316,54
33143,22474,274,74
33144,52058,458,172
33145,16792,292,55
33146,27662,362,91
33147,20110,310,66
33148,32202,402,106
33149,79522,622,263
33150,43654,454,144
33151,33362,362,110
33152,16520,320,54
33153,40648,448,134
33154,33320,320,110
33155,6508,208,21
33156,93094,694,308
33157,26132,332,86
33158,28586,386,94
33159,20426,326,67
33160,64752,552,214
33161,47566,466,157
33162,33356,356,110
33163,9528,228,31
33164,12276,276,40
33165,6806,206,22
33166,21934,334,72
33167,11570,170,38
33168,18816,216,62
33169,18932,332,62
33170,10114,214,33
33171,17018,218,56
33172,24334,334,80
33173,8340,240,27
33174,22450,250,74
33175,10124,224,33
33176,20430,330,67
33177,20948,248,69
33178,11634,234,38
33179,22820,320,75
33180,29170,370,96
33181,18598,298,61
33182,7090,190,23
33183,23464,364,77
33184,19132,232,63
33185,34016,416,112
33186,23720,320,78
33187,11682,282,38
33188,12834,234,42
33189,14950,250,49
33190,10680,180,35
33191,32812,412,108
33192,44836,436,148
33193,25804,304,85
33194,16802,302,55
33195,15916,316,52
33196,42168,468,139
33197,16164,264,53
33198,59026,526,195
33199,3416,116,11
33200,25554,354,84
33201,7916,116,26
33202,54778,478,181
33203,22536,336,74
33204,10752,252,35
33205,63590,590,210
33206,70190,590,232
33207,10446,246,34
33208,20692,292,68
33209,21950,350,72
33210,42440,440,140
33211,14670,270,48
33212,6456,156,21
33213,14338,238,47
33214,13732,232,45
33215,57506,506,190
33216,43654,454,144
33217,53596,496,177
33218,40674,474,134
33219,37320,420,123
33220,30702,402,101
33221,14308,208,47
33222,12492,192,41
33223,36736,436,121
33224,33688,388,111
33225,27714,414,91
33226,38842,442,128
33227,8298,198,27
33228,10994,194,36
33229,24048,348,79
33230,35748,348,118
33231,5588,188,18
33232,40672,472,134
33233,1906,106,6
33234,8418,318,27
33235,7644,144,25
33236,37294,394,123
33237,33714,414,111
33238,56908,508,188
33239,48808,508,161
33240,34240,340,113
33241,4600,100,15
33242,6784,184,22
33243,47598,498,157
33244,26150,350,86
33245,31858,358,105
33246,11308,208,37
33247,7654,154,25
33248,30970,370,102
33249,16802,302,55
33250,19208,308,63
33251,5252,152,17
33252,29182,382,96
33253,26806,406,88
33254,14702,302,48
33255,34286,386,113
33256,16714,214,55
33257,6776,176,22
33258,19480,280,64
33259,8572,172,28
33260,7992,192,26
33261,11862,162,39
33262,9548,248,31
33263,48494,494,160
33264,24364,364,80
33265,22188,288,73
33266,27960,360,92
33267,51216,516,169
33268,39756,456,131
33269,59044,544,195
33270,23346,246,77
33271,37018,418,122
33272,75270,570,249
33273,17638,238,58
33274,28248,348,93
33275,28576,376,94
33276,24030,330,79
33277,32778,378,108
33278,60220,520,199
33279,10396,196,34
33280,65988,588,218
33281,33994,394,112
33282,25488,288,84
33283,18934,334,62
33284,40042,442,132
33285,38224,424,126
33286,27362,362,90
33287,25818,318,85
33288,19460,260,64
33289,72580,580,240
33290,28868,368,95
33291,33394,394,110
33292,44558,458,147
33293,72008,608,238
33294,48538,538,160
33295,15558,258,51
33296,55390,490,183
33297,53620,520,177
33298,17996,296,59
33299,29398,298,97
33300,54476,476,180
33301,34008,408,112
33302,56036,536,185
33303,22256,356,73
33304,23472,372,77
33305,64792,592,214
33306,3796,196,12
33307,13746,246,45
33308,43930,430,145
33309,21622,322,71
33310,68690,590,227
33311,14326,226,47
33312,40638,438,134
33313,7934,134,26
33314,15214,214,50
33315,61448,548,203
33316,27044,344,89
33317,21912,312,72
33318,21002,302,69
33319,28572,372,94
33320,24354,354,80
33321,45194,494,149
33322,13782,282,45
33323,4324,124,14
33324,21858,258,72
33325,5272,172,17
33326,37588,388,124
33327,120800,800,400
33328,17988,288,59
33329,51780,480,171
33330,118090,790,391
33331,58438,538,193
33332,2546,146,8
33333,35772,372,118
33334,8848,148,29
33335,34636,436,114
33336,7768,268,25
33337,19156,256,63
33338,25862,362,85
33339,24008,308,79
33340,47878,478,158
33341,6458,158,21
33342,34600,400,114
33343,18676,376,61
33344,17440,340,57
33345,51496,496,170
33346,33900,300,112
33347,3190,190,10
33348,9468,168,31
33349,33104,404,109
33350,65042,542,215
33351,28600,400,94
33352,21034,334,69
33353,21022,322,69
33354,26106,306,86
33355,90660,660,300
33356,19824,324,65
33357,11032,232,36
33358,57822,522,191
33359,4394,194,14
33360,35226,426,116
33361,30660,360,101
33362,10088,188,33
33363,16480,280,54
33364,58758,558,194
33365,39458,458,130
33366,22216,316,73
33367,37900,400,125
33368,21012,312,69
33369,24020,320,79
33370,3764,164,12
33371,21582,282,71
33372,32226,426,106
33373,26426,326,87
33374,17952,252,59
33375,40636,436,134
33376,54822,522,181
33377,37594,394,124
33378,17378,278,57
33379,23130,330,76
33380,28534,334,94
33381,46050,450,152
33382,19536,336,64
33383,47252,452,156
33384,5896,196,19
33385,8338,238,27
33386,7960,160,26
33387,17594,194,58
33388,26456,356,87
33389,54856,556,181
33390,34022,422,112
33391,27638,338,91
33392,5904,204,19
33393,9828,228,32
33394,35482,382,117
33395,90394,694,299
33396,22856,356,75
33397,74996,596,248
33398,25278,378,83
33399,65090,590,215
33400,61156,556,202
33401,10426,226,34
33402,1340,140,4
33403,9556,256,31
33404,8968,268,29
33405,4102,202,13
33406,7406,206,24
33407,7774,274,25
33408,38222,422,126
33409,84656,656,280
33410,36142,442,119
33411,66242,542,219
33412,9754,154,32
33413,29790,390,98
33414,35782,382,118
33415,31292,392,103
33416,21918,318,72
33417,35488,388,117
33418,71098,598,235
33419,9504,204,31
33420,8014,214,26
33421,15926,326,52
33422,38828,428,128
33423,6148,148,20
33424,36688,388,121
33425,65990,590,218
33426,47292,492,156
33427,16168,268,53
33428,10392,192,34
33429,33994,394,112
33430,35526,426,117
33431,26454,354,87
33432,34840,340,115
33433,18270,270,60
33434,16436,236,54
33435,31608,408,104
33436,39434,434,130
33437,60834,534,201
33438,39420,420,130
33439,28860,360,95
33440,22810,310,75
33441,32792,392,108
33442,5872,172,19
33443,18936,336,62
33444,26696,296,88
33445,4340,140,14
33446,47276,476,156
33447,19784,284,65
33448,4690,190,15
33449,59642,542,197
33450,40660,460,134
33451,28558,358,94
33452,30620,320,101
33453,74082,582,245
33454,22508,308,74
33455,65936,536,218
33456,46350,450,153
33457,42686,386,141
33458,24292,292,80
33459,50252,452,166
33460,52958,458,175
33461,40626,426,134
33462,55994,494,185
33463,14914,214,49
33464,15318,318,50
33465,16266,366,53
33466,9208,208,30
33467,21366,366,70
33468,14998,298,49
33469,17392,292,57
33470,21014,314,69
33471,33358,358,110
33472,10108,208,33
33473,10390,190,34
33474,14370,270,47
33475,50870,470,168
33476,33712,412,111
33477,21360,360,70
33478,17686,286,58
33479,29148,348,96
33480,17378,278,57
33481,39622,322,131
33482,13680,180,45
33483,34002,402,112
33484,31572,372,104
33485,9220,220,30
33486,59058,558,195
33487,7406,206,24
33488,51792,492,171
33489,27640,340,91
33490,22558,358,74
33491,18006,306,59
33492,32168,368,106
33493,37958,458,125
33494,21632,332,71
33495,72590,590,240
33496,12782,182,42
33497,8670,270,28
33498,20752,352,68
33499,69590,590,230
33500,16806,306,55
33501,27378,378,90
33502,56026,526,185
33503,50314,514,166
33504,19540,340,64
33505,14712,312,48
33506,40386,486,133
33507,38842,442,128
33508,41566,466,137
33509,9470,170,31
33510,23378,278,77
33511,57798,498,191
33512,15838,238,52
33513,4070,170,13
33514,25276,376,83
33515,36640,340,121
33516,50588,488,167
33517,14408,308,47
33518,4050,150,13
33519,14350,250,47
33520,10664,164,35
33521,20134,334,66
33522,2782,82,9
33523,37660,460,124
33524,20394,294,67
33525,3116,116,10
33526,56006,506,185
33527,6136,136,20
33528,26080,280,86
33529,61448,548,203
33530,39436,436,130
33531,18266,266,60
33532,4410,210,14
33533,18876,276,62
33534,15552,252,51
33535,39742,442,131
33536,20946,246,69
33537,54214,514,179
33538,13824,324,45
33539,31882,382,105
33540,28846,346,95
33541,14642,242,48
33542,37342,442,123
33543,7362,162,24
33544,13672,172,45
33545,30676,376,101
33546,12538,238,41
33547,13702,202,45
33548,41798,398,138
33549,29446,346,97
33550,19836,336,65
33551,31232,332,103
33552,29718,318,98
33553,54208,508,179
33554,11652,252,38
33555,33366,366,110
33556,33692,392,111
33557,31846,346,105
33558,28580,380,94
33559,33984,384,112
33560,28264,364,93
33561,52400,500,173
33562,26464,364,87
33563,37306,406,123
33564,33316,316,110
33565,46388,488,153
33566,46074,474,152
33567,43338,438,143
33568,16186,286,53
33569,14316,216,47
33570,24962,362,82
33571,16768,268,55
33572,19794,294,65
33573,6540,240,21
33574,93386,686,309
33575,34906,406,115
33576,3414,114,11
33577,17052,252,56
33578,12506,206,41
33579,32728,328,108
33580,12824,224,42
33581,14298,198,47
33582,28552,352,94
33583,13782,282,45
33584,13704,204,45
33585,71626,526,237
33586,29790,390,98
33587,33102,402,109
33588,17732,332,58
33589,20350,250,67
33590,62054,554,205
33591,14992,292,49
33592,52378,478,173
33593,16790,290,55
33594,36720,420,121
33595,26470,370,87
33596,60522,522,200
33597,11028,228,36
33598,49392,492,163
33599,26138,338,86
33600,66908,608,221
33601,3686,86,12
33602,17116,316,56
33603,20434,334,67
33604,37024,424,122
33605,3396,96,11
33606,18334,334,60
33607,39134,434,129
33608,33706,406,111
33609,24618,318,81
33610,60224,524,199
33611,35210,410,116
33612,18256,256,60
33613,34582,382,114
33614,6722,122,22
33615,5800,100,19
33616,18568,268,61
33617,13442,242,44
33618,18326,326,60
33619,6722,122,22
33620,18010,310,59
33621,33384,384,110
33622,40926,426,135
33623,24644,344,81
33624,85554,654,283
33625,46634,434,154
33626,40638,438,134
33627,16734,234,55
33628,21910,310,72
33629,34316,416,113
33630,34656,456,114
33631,29172,372,96
33632,29112,312,96
33633,32764,364,108
33634,53878,478,178
33635,75908,608,251
33636,39092,392,129
33637,15266,266,50
33638,2554,154,8
33639,76820,620,254
33640,68978,578,228
33641,58108,508,192
33642,53012,512,175
33643,4602,102,15
33644,9436,136,31
33645,11600,200,38
33646,26108,308,86
33647,29788,388,98
33648,36730,430,121
33649,33080,380,109
33650,31602,402,104
33651,2862,162,9
33652,37636,436,124
33653,17706,306,58
33654,30016,316,99
33655,30698,398,101
33656,66548,548,220
33657,31284,384,103
33658,14042,242,46
33659,31014,414,102
33660,51784,484,171
33661,17946,246,59
33662,19788,288,65
33663,29176,376,96
33664,7990,190,26
33665,11632,232,38
33666,25760,260,85
33667,7348,148,24
33668,14698,298,48
33669,40384,484,133
33670,22248,348,73
33671,26178,378,86
33672,64744,544,214
33673,15256,256,50
33674,12506,206,41
33675,7970,170,26
33676,12562,262,41
33677,18248,248,60
33678,59332,532,196
33679,29470,370,97
33680,18968,368,62
33681,17390,290,57
33682,14056,256,46
33683,31914,414,105
33684,26716,316,88
33685,49086,486,162
33686,68390,590,226
33687,50916,516,168
33688,15556,256,51
33689,10418,218,34
33690,37006,406,122
33691,5584,184,18
33692,30050,350,99
33693,19720,220,65
33694,5564,164,18
33695,37924,424,125
33696,26430,330,87
33697,47528,428,157
33698,22168,268,73
33699,42752,452,141
33700,28512,312,94
33701,9214,214,30
33702,28590,390,94
33703,41862,462,138
33704,59024,524,195
33705,15558,258,51
33706,53004,504,175
33707,10104,204,33
33708,45434,434,150
33709,54196,496,179
33710,29740,340,98
33711,35194,394,116
33712,40058,458,132
33713,9786,186,32
33714,87384,684,289
33715,6840,240,22
33716,43054,454,142
33717,21622,322,71
33718,84644,644,280
33719,30652,352,101
33720,13136,236,43
33721,38814,414,128
33722,11290,190,37
33723,41536,436,137
33724,29472,372,97
33725,19138,238,63
33726,9862,262,32
33727,4674,174,15
33728,52718,518,174
33729,39416,416,130
33730,27990,390,92
33731,37928,428,125
33732,34292,392,113
33733,23128,328,76
33734,16452,252,54
33735,21048,348,69
33736,54516,516,180
33737,22792,292,75
33738,9186,186,30
33739,34278,378,113
33740,35806,406,118
33741,21672,372,71
33742,12502,202,41
33743,17036,236,56
33744,96104,704,318
33745,36140,440,119
33746,25190,290,83
33747,32484,384,107
33748,27934,334,92
33749,32824,424,108
33750,32734,334,108
33751,23150,350,76
33752,50300,500,166
33753,56012,512,185
33754,13134,234,43
33755,2210,110,7
33756,85880,680,284
33757,65652,552,217
33758,14666,266,48
33759,36128,428,119
33760,30624,324,101
33761,15840,240,52
33762,10158,258,33
33763,43944,444,145
33764,24330,330,80
33765,70806,606,234
33766,12794,194,42
33767,67486,586,223
33768,11300,200,37
33769,11362,262,37
33770,47870,470,158
33771,24570,270,81
33772,26174,374,86
33773,13746,246,45
33774,50848,448,168
33775,36126,426,119
33776,15606,306,51
33777,39070,370,129
33778,38464,364,127
33779,24374,374,80
33780,27316,316,90
33781,29166,366,96
33782,34868,368,115
33783,30626,326,101
33784,37024,424,122
33785,4712,212,15
33786,31608,408,104
33787,2846,146,9
33788,42756,456,141
33789,55092,492,182
33790,13764,264,45
33791,39382,382,130
33792,28866,366,95
33793,14018,218,46
33794,35536,436,117
33795,27970,370,92
33796,26762,362,88
33797,75334,634,249
33798,87980,680,291
33799,72316,616,239
33800,56626,526,187
33801,67192,592,222
33802,26422,322,87
33803,36672,372,121
33804,46350,450,153
33805,18296,296,60
33806,25840,340,85
33807,27684,384,91
33808,25184,284,83
33809,29468,368,97
33810,14704,304,48
33811,35240,440,116
33812,27944,344,92
33813,24008,308,79
33814,1322,122,4
33815,34590,390,114
33816,27422,422,90
33817,22794,294,75
33818,30328,328,100
33819,34318,418,113
33820,22516,316,74
33821,20100,300,66
33822,6806,206,22
33823,31832,332,105
33824,19530,330,64
33825,25770,270,85
33826,10774,274,35
33827,44876,476,148
33828,36682,382,121
33829,54168,468,179
33830,41554,454,137
33831,70502,602,233
33832,2786,86,9
33833,21330,330,70
33834,6406,106,21
33835,33654,354,111
33836,14964,264,49
33837,52998,498,175
33838,99706,706,330
33839,65944,544,218
33840,26158,358,86
33841,40356,456,133
33842,31864,364,105
33843,22818,318,75
33844,34538,338,114
33845,58434,534,193
33846,13762,262,45
33847,46340,440,153
33848,60528,528,200
33849,31194,294,103
33850,101218,718,335
33851,11696,296,38
33852,17678,278,58
33853,73798,598,244
33854,20946,246,69
33855,23110,310,76
33856,30700,400,101
33857,11978,278,39
33858,18300,300,60
33859,45154,454,149
33860,20756,356,68
33861,30646,346,101
33862,15310,310,50
33863,17422,322,57
33864,20718,318,68
33865,21930,330,72
33866,10768,268,35
33867,31598,398,104
33868,22834,334,75
33869,57206,506,189
33870,19226,326,63
33871,60222,522,199
33872,17948,248,59
33873,35192,392,116
33874,58458,558,193
33875,20050,250,66
33876,29128,328,96
33877,22790,290,75
33878,29154,354,96
33879,18566,266,61
33880,45434,434,150
33881,29176,376,96
33882,60534,534,200
33883,9486,186,31
33884,17104,304,56
33885,37890,390,125
33886,7642,142,25
33887,43662,462,144
33888,30626,326,101
33889,7670,170,25
33890,34954,454,115
33891,11250,150,37
33892,3798,198,12
33893,32202,402,106
33894,31284,384,103
33895,9204,204,30
33896,31576,376,104
33897,103016,716,341
33898,19774,274,65
33899,25844,344,85
33900,19528,328,64
33901,29442,342,97
33902,13444,244,44
33903,70486,586,233
33904,37310,410,123
33905,20714,314,68
33906,43656,456,144
33907,27322,322,90
33908,48796,496,161
33909,44512,412,147
33910,84946,646,281
33911,26464,364,87
33912,41544,444,137
33913,22206,306,73
33914,19156,256,63
33915,5962,262,19
33916,19546,346,64
33917,31872,372,105
33918,59018,518,195
33919,94892,692,314
33920,15324,324,50
33921,91878,678,304
33922,19200,300,63
33923,25496,296,84
33924,15838,238,52
33925,18298,298,60
33926,35504,404,117
33927,4622,122,15
33928,52690,490,174
33929,27328,328,90
33930,42144,444,139
33931,71092,592,235
33932,10944,144,36
33933,19152,252,63
33934,21288,288,70
33935,12230,230,40
33936,22208,308,73
33937,24942,342,82
33938,15254,254,50
33939,70450,550,233
33940,59298,498,196
33941,17026,226,56
33942,13132,232,43
33943,32506,406,107
33944,14962,262,49
33945,23138,338,76
33946,12466,166,41
33947,14076,276,46
33948,14352,252,47
33949,45454,454,150
33950,10070,170,33
33951,41202,402,136
33952,84020,620,278
33953,23388,288,77
33954,34556,356,114
33955,51800,500,171
33956,21602,302,71
33957,15778,178,52
33958,48496,496,160
33959,14334,234,47
33960,51500,500,170
33961,66894,594,221
33962,11030,230,36
33963,13812,312,45
33964,22156,256,73
33965,51808,508,171
33966,38532,432,127
33967,45134,434,149
33968,64420,520,213
33969,60494,494,200
33970,14668,268,48
33971,32778,378,108
33972,40298,398,133
33973,37594,394,124
33974,24908,308,82
33975,18328,328,60
33976,27060,360,89
33977,11370,270,37
33978,59644,544,197
33979,32210,410,106
33980,31574,374,104
33981,55112,512,182
33982,16206,306,53
33983,26730,330,88
33984,51452,452,170
33985,54498,498,180
33986,48212,512,159
33987,58452,552,193
33988,20772,372,68
33989,18288,288,60
33990,10450,250,34
33991,22196,296,73
33992,12274,274,40
33993,35500,400,117
33994,4064,164,13
33995,12516,216,41
33996,20458,358,67
33997,25198,298,83
33998,11900,200,39
33999,70792,592,234
34000,11968,268,39
34001,5528,128,18
34002,37346,446,123
34003,19756,256,65
34004,21932,332,72
34005,4112,212,13
34006,45808,508,151
34007,21642,342,71
34008,8034,234,26
34009,15582,282,51
34010,31536,336,104
34011,14072,272,46
34012,13472,272,44
34013,41878,478,138
34014,10420,220,34
34015,30648,348,101
34016,13674,174,45
34017,14080,280,46
34018,30968,368,102
34019,19834,334,65
34020,10400,200,34
34021,13790,290,45
34022,25794,294,85
34023,45742,442,151
34024,14358,258,47
34025,39156,456,129
34026,40942,442,135
34027,27624,324,91
34028,19188,288,63
34029,20726,326,68
34030,17984,284,59
34031,46654,454,154
34032,5872,172,19
34033,28816,316,95
34034,24966,366,82
34035,13118,218,43
34036,23120,320,76
34037,77114,614,255
34038,49680,480,164
34039,31896,396,105
34040,76516,616,253
34041,8268,168,27
34042,26766,366,88
34043,31292,392,103
34044,29168,368,96
34045,26116,316,86
34046,30050,350,99
34047,16734,234,55
34048,47286,486,156
34049,16152,252,53
34050,11088,288,36
34051,19792,292,65
34052,50288,488,166
34053,17980,280,59
34054,3188,188,10
34055,47614,514,157
34056,19498,298,64
34057,32780,380,108
34058,20732,332,68
34059,21310,310,70
34060,7648,148,25
34061,28880,380,95
34062,54528,528,180
34063,21082,382,69
34064,34900,400,115
34065,75916,616,251
34066,35818,418,118
34067,16186,286,53
34068,11320,220,37
34069,11928,228,39
34070,32772,372,108
34071,39740,440,131
34072,29142,342,96
34073,19432,232,64
34074,20716,316,68
34075,39186,486,129
34076,7680,180,25
34077,20072,272,66
34078,6500,200,21
34079,25880,380,85
34080,30944,344,102
34081,39712,412,131
34082,37900,400,125
34083,1654,154,5
34084,32746,346,108
34085,24904,304,82
34086,125012,812,414
34087,20428,328,67
34088,46958,458,155
34089,11960,260,39
34090,29756,356,98
34091,30344,344,100
34092,18278,278,60
34093,19496,296,64
34094,26154,354,86
34095,28288,388,93
34096,14582,182,48
34097,62940,540,208
34098,62344,544,206
34099,6134,134,20
34100,23748,348,78
34101,26718,318,88
34102,20002,202,66
34103,36094,394,119
34104,43026,426,142
34105,30034,334,99
34106,70182,582,232
34107,14978,278,49
34108,96710,710,320
34109,24896,296,82
34110,52688,488,174
34111,13180,280,43
34112,79242,642,262
34113,21336,336,70
34114,6146,146,20
34115,33722,422,111
34116,59640,540,197
34117,11632,232,38
34118,4650,150,15
34119,8252,152,27
34120,27666,366,91
34121,10138,238,33
34122,48816,516,161
34123,29172,372,96
34124,82862,662,274
34125,25836,336,85
34126,42140,440,139
34127,16786,286,55
34128,38856,456,128
34129,17362,262,57
34130,20422,322,67
34131,25756,256,85
34132,29752,352,98
34133,76790,590,254
34134,20094,294,66
34135,8328,228,27
34136,28532,332,94
34137,14706,306,48
34138,7996,196,26
34139,37918,418,125
34140,1626,126,5
34141,21024,324,69
34142,28854,354,95
34143,28858,358,95
34144,39748,448,131
34145,18914,314,62
34146,2546,146,8
34147,15310,310,50
34148,16986,186,56
34149,54200,500,179
34150,17718,318,58
34151,19114,214,63
34152,10746,246,35
34153,38800,400,128
34154,8918,218,29
34155,11892,192,39
34156,37020,420,122
34157,89190,690,295
34158,17646,246,58
34159,62628,528,207
34160,33092,392,109
34161,60226,526,199
34162,46648,448,154
34163,22854,354,75
34164,29470,370,97
34165,66566,566,220
34166,15616,316,51
34167,37640,440,124
34168,21636,336,71
34169,28288,388,93
34170,23752,352,78
34171,4180,280,13
34172,4624,124,15
34173,37012,412,122
34174,10710,210,35
34175,27040,340,89
34176,9164,164,30
34177,46384,484,153
34178,8336,236,27
34179,8244,144,27
34180,15252,252,50
34181,11980,280,39
34182,31196,296,103
34183,15928,328,52
34184,8298,198,27
34185,27362,362,90
34186,5228,128,17
34187,66566,566,220
34188,53322,522,176
34189,30076,376,99
34190,39746,446,131
34191,38168,368,126
34192,36954,354,122
34193,32212,412,106
34194,27394,394,90
34195,37958,458,125
34196,8050,250,26
34197,37004,404,122
34198,16466,266,54
34199,6394,94,21
34200,31578,378,104
34201,50244,444,166
34202,35790,390,118
34203,54512,512,180
34204,17352,252,57
34205,23736,336,78
34206,51830,530,171
34207,33390,390,110
34208,29748,348,98
34209,50020,520,165
34210,46708,508,154
34211,33686,386,111
34212,8864,164,29
34213,23388,288,77
34214,59008,508,195
34215,36030,330,119
34216,29440,340,97
34217,43332,432,143
34218,27376,376,90
34219,17698,298,58
34220,39748,448,131
34221,27972,372,92
34222,27306,306,90
34223,31870,370,105
34224,2590,190,8
34225,28880,380,95
34226,89790,690,297
34227,12164,164,40
34228,15858,258,52
34229,19520,320,64
34230,40314,414,133
34231,55118,518,182
34232,18284,284,60
34233,23978,278,79
34234,17068,268,56
34235,59976,576,198
34236,29466,366,97
34237,24064,364,79
34238,11026,226,36
34239,24932,332,82
34240,90390,690,299
34241,43354,454,143
34242,68376,576,226
34243,52336,436,173
34244,27630,330,91
34245,58700,500,194
34246,18626,326,61
34247,47574,474,157
34248,63874,574,211
